SAMPLEID,coastal.200km
SRR6834186,FALSE
SRR6834187,FALSE
SRR6834188,FALSE
SRR6834182,FALSE
SRR6834183,FALSE
SRR6834172,FALSE
SRR6834184,FALSE
SRR6834185,FALSE
SRR6834174,FALSE
SRR6834175,FALSE
SRR6834177,FALSE
SRR6834173,FALSE
SRR6834180,FALSE
SRR6834181,FALSE
SRR6834176,FALSE
SRR6834179,FALSE
SRR6834178,FALSE
SRR6834189,FALSE
