asvLen	totReads	numSamps
ASV.285	353	6	1
ASV.286	285	6	1
ASV.287	238	6	1
ASV.288	235	6	1
ASV.289	337	6	1
ASV.290	211	6	1
ASV.291	218	6	1
ASV.292	216	6	1
ASV.293	225	6	1
ASV.294	286	6	1
ASV.295	261	6	1
ASV.296	241	6	1
ASV.297	242	6	1
ASV.298	198	6	1
ASV.299	285	6	1
ASV.301	233	5	1
ASV.302	303	5	1
ASV.303	208	5	1
ASV.304	244	5	1
ASV.305	321	5	1
ASV.306	292	5	1
ASV.307	235	5	1
ASV.308	233	5	1
ASV.309	302	5	1
ASV.310	259	5	1
ASV.311	211	5	1
ASV.312	262	5	1
ASV.313	250	5	1
ASV.314	246	5	1
ASV.315	261	5	1
ASV.316	274	5	1
ASV.317	297	5	1
ASV.318	200	5	1
ASV.319	296	5	1
ASV.320	244	5	1
ASV.321	237	5	1
ASV.322	242	5	1
ASV.323	253	5	1
ASV.324	271	5	1
ASV.326	315	5	1
ASV.327	305	4	1
ASV.328	228	4	1
ASV.329	308	4	1
ASV.330	361	4	1
ASV.331	301	4	1
ASV.332	222	4	1
ASV.333	351	4	1
ASV.334	204	4	1
ASV.335	208	4	1
ASV.336	205	4	1
ASV.337	321	4	1
ASV.338	341	4	1
ASV.339	241	4	1
ASV.340	244	4	1
ASV.341	338	4	1
ASV.342	223	4	1
ASV.343	211	4	1
ASV.344	214	4	1
ASV.345	254	4	1
ASV.346	329	4	1
ASV.347	323	4	1
ASV.348	210	4	1
ASV.349	223	4	1
ASV.350	308	4	1
ASV.351	353	4	1
ASV.352	263	4	1
ASV.353	354	3	1
ASV.354	344	3	1
ASV.355	344	3	1
ASV.356	345	3	1
ASV.357	341	3	1
ASV.358	282	3	1
ASV.359	338	3	1
ASV.360	324	3	1
ASV.361	230	3	1
ASV.362	211	3	1
ASV.363	214	3	1
ASV.364	264	3	1
ASV.365	238	3	1
ASV.366	309	3	1
ASV.367	235	3	1
ASV.368	197	3	1
ASV.369	283	3	1
ASV.370	355	3	1
ASV.371	201	3	1
ASV.372	348	3	1
ASV.373	225	3	1
ASV.374	237	3	1
ASV.375	288	3	1
ASV.378	265	2	1
ASV.380	221	2	1
ASV.381	223	2	1
ASV.382	355	2	1
ASV.383	319	2	1
ASV.384	319	2	1
ASV.385	230	2	1
ASV.386	263	2	1
ASV.387	336	2	1
ASV.388	249	2	1
ASV.389	342	2	1
ASV.390	264	2	1
ASV.392	265	2	1
ASV.393	308	2	1
