asvLen	totReads	numSamps
ASV.985	295	28	1
ASV.987	247	28	1
ASV.995	325	27	2
ASV.996	266	27	3
ASV.1009	380	26	5
ASV.1012	211	26	4
ASV.1018	328	26	1
ASV.1019	328	26	1
ASV.1022	328	26	1
ASV.1029	293	25	4
ASV.1035	331	25	2
ASV.1036	328	25	1
ASV.1040	328	25	1
ASV.1042	328	25	1
ASV.1043	325	25	1
ASV.1049	328	24	1
ASV.1050	325	24	2
ASV.1059	325	23	2
ASV.1060	325	23	2
ASV.1061	328	23	2
ASV.1062	292	23	3
ASV.1068	325	23	1
ASV.1072	287	22	5
ASV.1073	328	22	2
ASV.1075	328	22	1
ASV.1092	325	21	2
ASV.1107	328	20	1
ASV.1108	322	20	2
ASV.1111	328	20	1
ASV.1125	246	19	1
ASV.1127	328	19	2
ASV.1128	331	19	1
ASV.1130	328	19	1
ASV.1141	330	18	2
ASV.1155	328	18	1
ASV.1157	292	17	4
ASV.1167	249	17	1
ASV.1172	235	17	1
ASV.1173	248	17	2
ASV.1174	328	17	1
ASV.1181	304	16	2
ASV.1187	327	16	1
ASV.1191	272	16	1
ASV.1196	223	16	2
ASV.1197	328	16	1
ASV.1200	295	16	1
ASV.1201	325	16	1
ASV.1203	328	15	1
ASV.1204	355	15	1
ASV.1205	376	15	1
ASV.1206	292	15	3
ASV.1207	325	15	1
ASV.1212	328	15	1
ASV.1213	327	15	1
ASV.1217	328	15	1
ASV.1218	364	15	1
ASV.1220	328	15	1
ASV.1221	346	15	1
ASV.1225	296	14	1
ASV.1227	240	14	1
ASV.1229	328	14	2
ASV.1233	325	14	1
ASV.1234	328	14	1
ASV.1235	324	14	1
ASV.1240	314	14	1
ASV.1241	328	14	1
ASV.1244	217	13	2
ASV.1248	328	13	1
ASV.1255	331	13	1
ASV.1257	325	13	1
ASV.1264	328	13	1
ASV.1271	240	13	1
ASV.1274	325	13	1
ASV.1279	319	12	2
ASV.1287	325	12	1
ASV.1291	295	12	1
ASV.1292	328	12	1
ASV.1293	244	12	1
ASV.1294	328	12	1
ASV.1297	292	12	2
ASV.1304	328	12	1
ASV.1306	328	12	1
ASV.1307	334	12	1
