SAMPLEID,coastal.200km
DRR256248,TRUE
DRR256264,TRUE
DRR256263,TRUE
DRR256249,TRUE
DRR256266,TRUE
DRR256267,TRUE
DRR256268,TRUE
DRR256269,TRUE
DRR256265,TRUE
DRR256250,TRUE
DRR256259,TRUE
DRR256251,TRUE
DRR256258,TRUE
DRR256260,TRUE
DRR256273,TRUE
DRR256274,TRUE
DRR256275,TRUE
DRR256262,TRUE
DRR256257,TRUE
DRR256261,TRUE
DRR256256,TRUE
DRR256255,TRUE
DRR256270,TRUE
DRR256271,TRUE
DRR256272,TRUE
DRR256252,TRUE
DRR256254,TRUE
DRR256253,TRUE
