asvLen	totReads	numSamps
ASV.1	325	103350	3
ASV.2	325	13302	3
ASV.3	328	3739	3
ASV.4	325	3704	1
ASV.5	328	3051	3
ASV.6	328	3050	3
ASV.9	328	1654	1
ASV.12	328	1117	3
ASV.16	322	642	1
ASV.20	262	542	3
ASV.21	322	513	3
ASV.22	325	398	1
ASV.24	322	346	3
ASV.25	328	341	1
ASV.29	262	251	3
ASV.30	325	237	2
ASV.31	325	209	3
ASV.35	328	185	1
ASV.38	322	168	3
ASV.39	328	168	1
ASV.42	199	135	1
ASV.46	262	113	3
ASV.49	255	94	3
ASV.50	328	94	1
ASV.51	328	92	2
ASV.54	325	78	1
ASV.56	282	70	2
ASV.57	325	69	2
ASV.59	328	65	1
ASV.67	196	52	3
ASV.68	328	51	1
ASV.69	262	51	3
ASV.70	325	49	1
ASV.73	322	42	1
ASV.74	299	41	3
ASV.78	328	39	1
ASV.83	295	32	1
ASV.86	328	30	1
ASV.90	348	27	1
ASV.91	266	27	2
ASV.92	328	26	1
ASV.93	258	25	1
ASV.97	310	23	3
ASV.99	322	20	1
ASV.101	205	20	2
ASV.102	348	19	1
ASV.103	348	19	2
ASV.107	328	19	1
ASV.108	214	18	2
ASV.109	262	18	1
ASV.110	340	18	1
ASV.111	325	18	1
ASV.112	214	17	1
ASV.113	244	17	1
ASV.114	202	17	2
ASV.116	325	17	1
ASV.117	215	16	1
ASV.119	330	15	1
ASV.124	296	13	1
ASV.125	314	13	1
ASV.132	268	10	1
ASV.134	325	10	1
ASV.137	328	10	1
ASV.140	260	9	1
ASV.142	325	9	1
ASV.143	273	9	1
ASV.144	229	8	1
ASV.145	284	8	1
ASV.146	262	8	1
ASV.147	328	8	1
ASV.148	329	8	1
ASV.152	346	7	1
ASV.153	238	7	2
ASV.154	206	7	1
ASV.155	223	7	1
ASV.158	282	7	1
ASV.159	222	7	1
ASV.160	307	6	1
ASV.162	328	6	1
ASV.163	218	6	1
ASV.164	332	6	1
ASV.165	241	6	1
ASV.166	260	6	1
ASV.169	240	6	1
ASV.171	212	6	1
ASV.172	302	6	1
ASV.173	278	5	1
ASV.174	325	5	1
ASV.175	272	5	1
ASV.176	256	5	1
ASV.178	282	5	1
ASV.183	331	5	1
ASV.184	224	5	1
ASV.185	234	4	1
ASV.186	200	4	1
ASV.187	261	4	1
ASV.188	261	4	1
ASV.189	286	4	1
ASV.190	199	4	1
ASV.191	323	4	1
ASV.192	206	4	1
ASV.193	200	4	1
ASV.194	253	4	1
ASV.195	195	4	1
ASV.196	203	4	1
ASV.197	289	4	1
ASV.200	253	4	1
ASV.201	229	4	1
ASV.202	220	4	1
ASV.203	262	4	1
ASV.204	285	4	1
ASV.207	291	4	1
ASV.208	217	3	1
ASV.209	223	3	1
ASV.210	334	3	1
ASV.211	288	3	1
ASV.212	227	3	1
ASV.213	286	3	1
ASV.214	226	3	1
ASV.215	292	3	1
ASV.216	329	3	1
ASV.219	226	3	1
ASV.220	239	3	1
ASV.221	214	3	1
ASV.223	302	3	1
ASV.224	253	3	1
ASV.231	295	3	1
ASV.232	237	3	1
ASV.233	283	3	1
ASV.234	230	3	1
ASV.235	259	3	1
ASV.237	362	2	1
ASV.238	355	2	1
ASV.239	293	2	1
ASV.240	276	2	1
ASV.241	196	2	1
ASV.242	334	2	1
ASV.243	201	2	1
ASV.245	262	2	1
ASV.246	246	2	1
ASV.247	274	2	1
ASV.248	330	2	1
ASV.249	281	2	1
ASV.250	203	2	1
ASV.251	222	2	1
ASV.252	276	2	1
ASV.253	265	2	1
ASV.254	217	2	1
ASV.255	291	2	1
ASV.256	298	2	1
ASV.257	215	2	1
ASV.258	327	2	1
ASV.262	215	2	1
ASV.263	303	2	1
ASV.264	204	2	1
ASV.265	229	2	1
ASV.266	313	2	1
ASV.267	271	2	1
ASV.268	196	2	1
ASV.270	251	2	1
ASV.271	197	2	1
ASV.272	216	2	1
ASV.273	322	2	1
ASV.274	201	2	1
ASV.275	212	2	1
ASV.276	242	2	1
ASV.277	280	2	1
ASV.278	288	2	1
ASV.279	223	2	1
ASV.280	281	2	1
ASV.281	280	2	1
ASV.293	253	2	1
ASV.294	335	2	1
ASV.295	260	2	1
ASV.296	312	2	1
ASV.297	196	2	1
ASV.298	218	2	1
ASV.299	289	2	1
ASV.300	236	2	1
ASV.301	299	2	1
ASV.302	273	2	1
ASV.303	302	2	1
ASV.304	249	2	1
ASV.305	328	2	1
ASV.322	295	1	1
ASV.323	325	1	1
