asvLen	totReads	numSamps
ASV.270	328	39	1
ASV.272	328	38	1
ASV.273	328	38	1
ASV.274	328	38	1
ASV.275	328	37	1
ASV.276	328	37	2
ASV.277	328	37	1
ASV.278	328	37	2
ASV.279	328	37	1
ASV.280	322	37	1
ASV.281	328	37	1
ASV.282	328	37	2
ASV.283	328	36	3
ASV.284	328	36	1
ASV.285	328	36	1
ASV.286	328	35	1
ASV.287	328	35	1
ASV.288	328	35	1
ASV.289	328	35	1
ASV.290	328	34	1
ASV.292	328	34	1
ASV.293	328	34	1
ASV.294	328	34	1
ASV.295	328	34	1
ASV.297	328	33	1
ASV.298	364	33	1
ASV.299	328	33	1
ASV.300	328	33	1
ASV.301	325	32	1
ASV.303	328	32	2
ASV.304	328	32	2
ASV.305	328	32	1
ASV.306	325	32	1
ASV.307	328	32	1
ASV.308	328	32	1
ASV.309	328	31	1
ASV.310	358	31	1
ASV.311	328	31	1
ASV.312	328	31	1
ASV.313	328	31	1
ASV.314	328	31	1
ASV.315	328	31	1
ASV.316	328	30	1
ASV.317	328	30	1
ASV.318	328	30	2
ASV.319	328	30	1
ASV.320	325	30	2
ASV.321	328	30	1
ASV.322	328	29	1
ASV.323	328	29	1
ASV.324	328	29	1
ASV.325	328	29	1
ASV.326	328	29	1
ASV.327	358	29	1
ASV.328	328	29	1
ASV.329	328	29	1
ASV.330	328	28	1
ASV.331	328	28	1
ASV.332	328	28	2
ASV.333	328	28	1
ASV.334	328	28	1
ASV.335	328	27	1
ASV.336	328	27	1
ASV.337	328	27	1
ASV.338	328	27	1
ASV.339	328	26	1
ASV.340	328	26	1
ASV.341	328	26	1
ASV.342	328	26	1
ASV.343	328	26	1
ASV.344	358	26	1
ASV.345	328	26	1
ASV.346	326	25	1
ASV.347	322	25	1
ASV.348	328	25	1
ASV.349	328	25	1
ASV.350	328	25	2
ASV.351	325	25	1
ASV.352	328	25	1
ASV.353	328	24	1
ASV.354	328	24	2
ASV.355	328	24	1
ASV.356	364	24	1
ASV.357	328	24	1
ASV.358	328	24	1
ASV.359	328	24	1
ASV.360	328	24	1
ASV.361	328	23	1
ASV.362	328	23	2
ASV.363	328	23	1
ASV.364	328	23	1
ASV.365	328	23	1
ASV.366	328	23	1
ASV.367	328	23	1
ASV.368	328	23	1
ASV.369	325	23	1
ASV.370	328	23	1
ASV.371	325	23	1
ASV.372	328	23	1
ASV.373	328	23	1
ASV.374	328	22	1
ASV.375	328	22	1
ASV.376	328	22	1
ASV.377	328	22	2
ASV.378	328	22	1
ASV.379	328	22	1
ASV.380	328	22	2
ASV.381	328	21	1
ASV.382	328	21	1
ASV.383	328	21	1
ASV.384	328	21	1
ASV.385	328	21	1
ASV.386	328	21	1
ASV.387	328	21	1
ASV.388	328	21	1
ASV.389	328	21	1
ASV.390	328	21	1
ASV.391	328	21	1
ASV.392	325	21	1
ASV.393	328	21	1
ASV.394	328	21	1
ASV.395	328	20	1
ASV.396	328	20	1
ASV.398	328	20	2
ASV.399	328	20	1
ASV.400	328	20	1
ASV.401	328	20	1
ASV.402	328	20	1
ASV.403	328	20	1
ASV.404	328	20	1
ASV.405	364	19	1
ASV.406	328	19	1
ASV.407	355	19	1
ASV.408	328	19	1
ASV.409	328	19	1
ASV.410	328	19	1
ASV.411	325	19	1
ASV.412	328	19	1
ASV.413	328	19	1
ASV.414	328	19	1
ASV.415	328	19	1
ASV.416	328	19	1
ASV.417	328	18	1
ASV.418	328	18	1
ASV.419	328	18	2
ASV.420	328	18	2
ASV.421	328	18	2
ASV.422	328	18	1
ASV.423	328	18	1
ASV.424	328	18	1
ASV.425	328	18	1
ASV.426	328	18	1
ASV.427	358	18	1
ASV.428	325	18	1
ASV.429	328	18	1
ASV.430	328	18	1
ASV.431	325	18	1
ASV.432	328	18	1
ASV.433	328	18	1
ASV.434	328	18	1
ASV.435	334	18	1
ASV.436	325	17	1
ASV.438	328	17	1
ASV.439	328	17	1
ASV.440	295	17	1
ASV.441	328	17	1
ASV.442	328	17	1
ASV.443	325	17	1
ASV.444	328	17	1
ASV.445	328	17	1
ASV.446	328	16	1
ASV.447	328	16	2
ASV.448	328	16	1
ASV.449	328	16	1
ASV.450	328	16	2
ASV.451	328	16	1
ASV.452	328	16	1
ASV.453	328	16	1
ASV.454	328	16	1
ASV.455	322	16	1
ASV.456	328	16	1
ASV.457	328	15	1
ASV.458	328	15	3
ASV.459	328	15	1
ASV.461	328	15	1
ASV.462	328	15	1
ASV.463	328	15	1
ASV.464	328	15	1
ASV.465	328	15	1
ASV.466	325	15	1
ASV.467	328	15	1
ASV.468	328	14	1
ASV.469	328	14	1
ASV.470	328	14	1
ASV.471	328	14	1
ASV.472	325	14	1
ASV.473	328	14	1
ASV.474	328	14	1
ASV.475	328	14	1
ASV.476	328	13	1
ASV.477	325	13	1
ASV.478	328	13	1
ASV.479	328	13	1
ASV.480	328	13	2
ASV.481	328	13	1
ASV.482	328	13	1
ASV.483	328	13	1
ASV.484	328	13	1
ASV.485	328	13	1
ASV.486	328	13	1
ASV.487	328	13	1
ASV.488	325	13	1
ASV.489	325	13	1
ASV.490	325	13	1
ASV.491	328	13	1
ASV.492	328	13	1
ASV.493	328	13	1
ASV.494	328	12	1
ASV.495	328	12	1
ASV.496	328	12	1
ASV.497	328	12	1
ASV.498	328	12	1
ASV.499	328	12	1
ASV.500	328	12	1
ASV.501	328	12	1
ASV.502	328	12	1
ASV.503	328	12	1
ASV.504	325	12	1
ASV.505	328	11	1
ASV.506	328	11	1
ASV.507	328	11	1
ASV.508	328	11	1
ASV.509	328	11	1
ASV.510	328	11	1
ASV.511	328	11	1
ASV.512	328	11	1
ASV.513	328	11	1
ASV.514	325	11	1
ASV.515	328	11	1
ASV.516	325	11	1
ASV.517	328	11	1
ASV.518	328	11	1
ASV.519	328	11	1
ASV.520	328	11	1
ASV.521	328	10	1
ASV.522	328	10	1
ASV.523	325	10	1
ASV.525	328	10	1
ASV.526	328	10	1
ASV.527	328	10	1
ASV.528	328	10	1
ASV.529	328	10	1
ASV.530	328	10	1
ASV.531	328	10	1
ASV.532	328	10	1
ASV.533	328	10	1
ASV.534	325	10	1
ASV.535	328	10	1
ASV.536	328	9	1
ASV.537	328	9	1
ASV.538	328	9	1
ASV.539	328	9	1
ASV.540	328	9	1
ASV.541	328	9	1
ASV.542	328	9	1
ASV.544	328	9	1
ASV.545	328	9	1
ASV.546	328	9	1
ASV.547	328	9	1
ASV.548	328	9	1
ASV.549	328	9	1
ASV.550	328	9	1
ASV.551	325	9	1
ASV.552	328	8	1
ASV.553	328	8	1
ASV.554	328	8	1
ASV.555	328	8	1
ASV.556	328	8	1
ASV.557	328	8	1
ASV.558	325	8	1
ASV.559	328	8	1
ASV.560	328	8	1
ASV.561	328	8	1
ASV.562	322	8	1
ASV.563	322	8	1
ASV.564	328	8	1
ASV.565	328	7	1
ASV.566	325	7	1
ASV.567	328	7	1
ASV.568	328	7	1
ASV.569	328	7	1
ASV.570	328	7	1
ASV.571	328	7	1
ASV.572	328	7	1
ASV.574	328	7	1
ASV.575	328	7	1
ASV.576	328	7	1
ASV.577	328	7	1
ASV.578	328	7	1
ASV.579	328	7	1
ASV.580	328	7	1
ASV.581	328	7	1
ASV.582	325	7	1
ASV.583	325	7	1
ASV.584	328	7	1
ASV.585	328	6	1
ASV.586	328	6	1
ASV.587	328	6	1
ASV.588	328	6	1
ASV.590	328	6	1
ASV.591	328	6	1
ASV.592	328	6	1
ASV.593	358	6	1
ASV.594	328	6	1
ASV.595	328	6	1
ASV.596	328	6	1
ASV.597	328	6	1
ASV.598	328	6	1
ASV.599	328	6	1
ASV.600	328	6	1
ASV.601	328	6	1
ASV.602	328	6	1
ASV.603	328	6	1
ASV.604	328	6	1
ASV.605	328	6	1
ASV.606	328	5	1
ASV.607	328	5	1
ASV.609	328	5	1
ASV.611	328	5	1
ASV.612	328	5	1
ASV.613	328	5	1
ASV.614	328	5	1
ASV.615	328	5	1
ASV.616	328	5	1
ASV.617	328	5	1
ASV.618	328	5	1
ASV.619	328	5	1
ASV.620	328	4	1
ASV.623	328	4	1
ASV.624	328	4	1
ASV.625	328	4	1
ASV.628	328	4	1
ASV.629	328	4	1
ASV.630	328	4	1
ASV.631	322	4	1
ASV.632	328	4	1
ASV.633	325	4	1
ASV.634	325	4	1
ASV.635	328	4	1
ASV.639	328	3	1
ASV.641	328	3	1
ASV.642	328	3	1
ASV.643	328	3	1
ASV.644	325	3	1
ASV.646	328	2	1
ASV.647	328	2	1
