asvLen	totReads	numSamps
ASV.2234	302	5	1
ASV.2235	295	5	1
ASV.2236	322	5	1
ASV.2237	308	5	1
ASV.2238	355	5	1
ASV.2239	335	5	1
ASV.2240	294	5	1
ASV.2241	348	5	1
ASV.2242	355	5	1
ASV.2243	217	5	1
ASV.2244	325	5	1
ASV.2245	325	5	1
ASV.2246	255	5	1
ASV.2254	328	5	1
ASV.2258	328	5	1
ASV.2259	328	5	1
ASV.2262	325	5	1
ASV.2263	286	5	1
ASV.2264	328	5	1
ASV.2265	325	5	1
ASV.2275	328	5	1
ASV.2281	328	5	1
ASV.2288	325	5	1
ASV.2289	325	5	1
ASV.2291	325	5	1
ASV.2292	328	5	1
ASV.2294	359	4	1
ASV.2295	267	4	1
ASV.2296	319	4	1
ASV.2297	256	4	1
ASV.2298	255	4	1
ASV.2299	263	4	1
ASV.2300	310	4	1
ASV.2301	325	4	1
ASV.2302	316	4	1
ASV.2306	332	4	1
ASV.2307	230	4	1
ASV.2308	221	4	2
ASV.2309	212	4	1
ASV.2310	277	4	1
ASV.2311	290	4	1
ASV.2312	248	4	1
ASV.2316	328	4	1
ASV.2318	199	4	2
ASV.2320	268	4	1
ASV.2321	262	4	1
ASV.2343	216	4	1
ASV.2344	213	4	1
ASV.2347	328	4	1
ASV.2353	253	4	1
ASV.2356	328	4	1
ASV.2357	322	4	1
ASV.2359	327	4	1
ASV.2360	325	4	1
ASV.2375	325	4	1
ASV.2376	328	4	1
ASV.2377	328	4	1
ASV.2385	322	4	1
ASV.2386	328	4	1
ASV.2387	328	4	1
ASV.2390	328	4	1
ASV.2391	328	4	1
ASV.2393	364	4	1
ASV.2394	328	4	1
ASV.2395	322	4	1
ASV.2400	325	4	1
ASV.2409	328	4	1
ASV.2412	328	4	1
ASV.2414	325	4	1
ASV.2428	328	4	1
ASV.2438	328	4	1
ASV.2440	328	4	1
ASV.2445	325	4	1
ASV.2448	328	4	1
ASV.2449	286	4	1
ASV.2450	303	4	1
ASV.2451	365	4	1
ASV.2452	328	4	1
ASV.2453	317	4	1
ASV.2454	256	4	1
ASV.2455	283	4	1
ASV.2456	288	4	1
ASV.2457	257	4	1
ASV.2458	323	4	1
ASV.2459	325	4	1
ASV.2460	304	4	1
ASV.2461	256	4	1
ASV.2462	305	4	1
ASV.2463	331	4	1
ASV.2464	291	4	1
ASV.2467	324	4	1
ASV.2468	319	4	1
ASV.2469	256	4	1
ASV.2470	325	4	1
ASV.2471	351	4	1
