asvLen	totReads	numSamps
ASV.728	328	408	1
ASV.729	322	408	6
ASV.731	325	406	1
ASV.732	328	405	1
ASV.733	255	404	1
ASV.735	325	403	1
ASV.736	247	401	3
ASV.738	216	400	12
ASV.740	311	399	2
ASV.741	328	397	2
ASV.742	328	396	2
ASV.744	244	391	1
ASV.745	248	390	3
ASV.746	337	389	2
ASV.747	325	388	1
ASV.748	310	387	1
ASV.753	325	383	2
ASV.754	322	382	2
ASV.755	290	382	2
ASV.756	325	380	2
ASV.757	328	380	1
ASV.758	325	379	1
ASV.759	328	376	1
ASV.760	325	376	1
ASV.761	325	375	1
ASV.762	325	375	1
ASV.763	247	374	1
ASV.765	325	373	1
ASV.766	328	372	1
ASV.767	232	372	1
ASV.768	325	372	1
ASV.769	227	372	1
ASV.770	328	371	1
ASV.773	328	370	1
ASV.774	328	368	1
ASV.775	325	368	1
ASV.776	322	368	8
ASV.777	226	367	1
ASV.778	328	367	1
ASV.779	328	367	1
ASV.780	325	367	1
ASV.782	232	365	1
ASV.783	328	365	1
ASV.786	325	363	1
ASV.788	302	362	1
ASV.790	328	361	1
ASV.791	221	361	1
ASV.794	325	361	1
ASV.795	328	360	1
ASV.796	325	360	1
ASV.797	328	359	1
ASV.798	345	359	1
ASV.799	238	359	1
ASV.800	328	359	1
ASV.801	325	357	1
ASV.802	328	356	1
ASV.803	328	355	2
ASV.804	251	355	1
ASV.805	325	355	1
ASV.806	299	354	1
ASV.807	284	354	1
ASV.808	325	354	1
ASV.809	328	354	1
ASV.810	263	353	1
ASV.811	325	353	1
ASV.812	328	352	1
ASV.813	328	352	1
ASV.814	328	352	1
ASV.815	307	352	1
ASV.817	325	352	1
ASV.818	325	352	1
ASV.819	325	351	1
ASV.820	325	351	1
ASV.821	292	351	1
ASV.823	241	349	1
ASV.824	328	348	1
ASV.826	280	347	6
ASV.827	328	346	1
ASV.828	325	346	2
ASV.830	247	345	1
ASV.831	302	345	4
ASV.832	328	344	1
ASV.834	325	344	1
ASV.835	311	344	1
ASV.837	328	342	1
ASV.838	328	341	1
ASV.840	325	341	1
ASV.841	314	341	1
ASV.842	245	340	1
ASV.844	224	338	1
ASV.846	325	336	1
ASV.847	328	336	1
ASV.848	338	335	1
ASV.850	292	335	1
ASV.851	325	335	1
ASV.852	254	334	1
ASV.853	265	334	1
ASV.854	328	334	1
ASV.857	328	333	1
ASV.858	325	331	1
ASV.859	328	330	1
ASV.861	325	330	1
ASV.862	328	330	1
ASV.863	325	329	1
ASV.864	328	329	1
ASV.865	322	328	4
ASV.866	328	328	1
ASV.867	219	328	1
ASV.868	325	328	1
ASV.869	325	328	1
ASV.870	280	327	5
ASV.872	328	324	1
ASV.873	328	324	2
ASV.875	262	324	1
ASV.876	325	322	1
ASV.877	325	322	1
ASV.878	227	321	4
ASV.879	328	321	1
ASV.880	288	321	1
ASV.881	293	320	7
ASV.883	325	318	1
ASV.884	239	317	1
ASV.885	328	316	1
ASV.886	325	316	1
ASV.887	322	315	9
