SAMPLEID,coastal.200km
DRR090509,TRUE
DRR090510,TRUE
DRR090511,TRUE
DRR090512,TRUE
DRR090493,TRUE
DRR090494,TRUE
DRR090495,TRUE
DRR090496,TRUE
DRR090497,TRUE
DRR090504,TRUE
DRR090505,TRUE
DRR090506,TRUE
DRR090507,TRUE
DRR090500,TRUE
DRR090501,TRUE
DRR090502,TRUE
DRR090503,TRUE
DRR090498,TRUE
DRR090499,TRUE
DRR090508,FALSE
