asvLen	totReads	numSamps
ASV.1804	201	22	1
ASV.1805	223	22	1
ASV.1806	317	22	1
ASV.1807	214	22	1
ASV.1808	328	22	1
ASV.1809	328	22	1
ASV.1810	277	22	1
ASV.1811	202	22	1
ASV.1812	336	22	1
ASV.1813	368	22	1
ASV.1815	265	21	2
ASV.1816	214	21	2
ASV.1817	222	21	2
ASV.1820	269	21	1
ASV.1821	328	21	1
ASV.1822	374	21	1
ASV.1823	212	21	2
ASV.1824	209	21	1
ASV.1825	252	21	1
ASV.1831	328	21	1
ASV.1834	333	21	1
ASV.1835	291	21	1
ASV.1837	325	21	1
ASV.1838	325	21	1
ASV.1840	316	21	2
ASV.1846	345	21	1
ASV.1847	378	21	1
ASV.1848	378	21	1
ASV.1849	249	21	2
ASV.1850	339	21	1
ASV.1851	335	21	1
ASV.1852	286	21	1
ASV.1853	372	21	1
ASV.1854	278	21	1
ASV.1855	328	21	1
ASV.1856	328	21	1
ASV.1857	204	21	1
ASV.1858	350	21	2
ASV.1859	375	21	2
ASV.1860	328	21	1
ASV.1861	328	21	1
ASV.1862	248	21	1
ASV.1863	320	21	1
