SAMPLEID,StudyID,lat,lon,time,depth,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_I_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_I_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_I_an_clim_tblWOA_2018_1deg_Climatology,CMAP_I_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
DRR090493,Shiozaki_2018LNO,68,-168.45,2015-09-07T20:00:00,35,0.0661166666666666,0.1283766666666666,0.98300288,0.0784999999999999,18.006145583258736,31.844962914783338,4.9441604525,11.507572412490845,1.0263274759054184,0.0010526198602747,315.01251220703125,10.363998413085938,3.0670220255851746,1.089929148554802,1.28712397813797,0.2594294957816601,2.5896430315e-6,0.5949012488126755,0.1093120407313108,0.1903598830103874,0.0933598298579454,0.1017502918839454,2023.899525,0.04293125,0.563708155,10.74177475,0.91858454,10.9834995,0.001049980025,26.53599175,3.540355075,0.2211332675,2.2400341e-4,6.9053604,0.9214506,4.4929194,6.052546475e-5,1.531152,2153.0256,321.9113,0.002787127975,12.309062321969998,1.3528382182133332,0.0010875885491266,297.728225708,23.52069250741667,5.867903382749e-4,7.085788885751666,1.8310820857666663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.519529656250002,15.5,19.1476,15.5,3.01019915625,2.995368525,32.448562208333335,32.547062583333336,3.631191258333333,3.3813797593536816,25.95530289583333,26.0631875,3.039317616666667,3.031834433333333,32.28167391666667,32.37145166666667,4.26821,3.811897611111112,24.003331916666667,36.83115936363636,92.591447,88.87523,25.776336250000004,25.854356000000003,5.065095125,6.3664291375,1.136684455833333,1.1985876430000002,24.304091416666665,30.279334833333326,3.888126711050669,25.72786569595337,32.17651208241781,5.399042208989461,0.9519872615734736,25.444437980651852,6.5104910135269165,0.8778300359845161,88.27811622619629,3.026535391807556
DRR090494,Shiozaki_2018LNO,71.21,-157.4,2015-09-08T20:00:00,0,0.0522833333333333,0.1393441666666666,3.058349215,0.049000002,12.92205526068843,NA,3.539993817333333,9.708011627197266,0.9179606437683104,0.0010524313838686,336.5128173828125,3.0956526398658752,3.011672854423523,1.4662859737873075,1.0028533339500427,0.3062889873981476,1.8189558943e-6,0.7839767336845398,0.1821855455636978,0.2668718993663788,0.1159153375774622,0.1173259615898132,2015.121775,0.2353645624999999,0.2966056099999999,6.853495049999999,0.6690216275,2.910011475,0.001026358375,30.41027525,4.05575685,0.2534189575,2.540549375e-4,0.8094430625,0.107966459,0.3280677325,6.7696821999e-6,0.1727142875,2150.4246000000003,334.09731,0.001501139725,8.662984318204444,1.1815369327855558,0.0015255949757472,303.7508443196667,17.126499970727778,0.0487729015035666,7.463589111964443,1.995139665073333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63856509090909,17.041666666666668,13.126784,15.4,2.677943427272727,2.72644081,29.18468236363637,29.5223525,2.4866054545454546,2.6754357055555555,23.222330954545452,23.5069328,2.6397357,2.67396415,28.8531,29.300605,2.98785,3.0338985000000003,-3.98339295,NA,102.892537,NA,22.8702245,23.362196,0.079300388,0,0.476425915,0.31000003,5.96494,2.4475269500000003,1.4123899936676023,22.60249328613281,28.263649940490723,0.0924504995346069,0.4832539558410644,8.197641849517822,8.270298480987549,-0.1779602020978927,102.22174835205078,2.5517077445983887
DRR090495,Shiozaki_2018LNO,71.21,-157.4,2015-09-08T20:00:00,8,0.0522833333333333,0.1393441666666666,3.058349215,0.049000002,12.92205526068843,NA,3.539993817333333,9.708011627197266,0.9179606437683104,0.0010524313838686,336.5128173828125,3.0956526398658752,3.011672854423523,1.4662859737873075,1.0028533339500427,0.3062889873981476,1.8189558943e-6,0.7839767336845398,0.1821855455636978,0.2668718993663788,0.1159153375774622,0.1173259615898132,2015.121775,0.2353645624999999,0.2966056099999999,6.853495049999999,0.6690216275,2.910011475,0.001026358375,30.41027525,4.05575685,0.2534189575,2.540549375e-4,0.8094430625,0.107966459,0.3280677325,6.7696821999e-6,0.1727142875,2150.4246000000003,334.09731,0.001501139725,8.809285362563333,1.1914364645875002,0.0015221846794391,302.5476646424167,17.266709009804163,0.0287965383225416,6.97206511100125,1.881053378185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63856509090909,17.041666666666668,13.126784,15.4,2.6950809363636363,2.7293090545454546,29.3283315,29.56900681818182,2.5507163681818183,2.7703271631578947,23.36350318181818,23.571060727272723,2.6569204500000003,2.67926965,28.98799,29.3397205,3.0038,2.9504776,-6.5116695,NA,103.846954,NA,23.0396595,23.415962,0.09839491,9.353368e-4,0.517317765,0.345935375,6.1771595,2.6031809,1.4302899837493896,23.114323616027832,28.92985439300537,0.157363973557949,0.5328329801559448,8.223998069763184,8.382704257965088,-0.250077448785305,103.05167007446288,2.5908507108688354
DRR090496,Shiozaki_2018LNO,71.21,-157.4,2015-09-08T20:00:00,18,0.0522833333333333,0.1393441666666666,3.058349215,0.049000002,12.92205526068843,NA,3.539993817333333,9.72005009651184,0.9186506271362304,0.0010559989605098,336.46295166015625,3.1073622703552246,3.017916142940521,1.417460471391678,1.000957503914833,0.3026549518108368,1.8189558943e-6,0.7519750446081161,0.1773119792342186,0.2621315382421016,0.1123477090150117,0.1136838309466838,2015.237775,0.235437095,0.302781665,6.884955,0.67136854,2.95218625,0.0010357158,30.32223475,4.044017525,0.2526852925,2.53299685e-4,0.971453175,0.129575575,0.3935244375,8.13343915e-6,0.221897015,2150.42095,334.186865,0.0015179334,8.828368902205625,1.195567354559375,0.0015264205576393,301.06631469731246,17.4421740770375,0.0082563017785962,6.603064388035625,1.8019215911625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63856509090909,17.041666666666668,13.126784,15.4,2.752493663636364,2.740673175,30.55765031818181,30.183356250000003,2.167991822727273,2.581742145,24.435569272727268,24.143429333333334,2.74078825,2.69011795,30.5053995,30.176964,2.38711,2.03820975,-8,NA,105.625143,NA,24.3913515,24.179125,0.67113933,0.044956183500000003,0.7249680700000001,0.41734481,8.488851499999999,3.171994,1.406440019607544,24.543396949768063,30.654290199279785,1.0832505971193314,0.7737617194652557,11.56782579421997,8.672362327575684,-0.4022269397974014,104.85025787353516,2.71334171295166
DRR090497,Shiozaki_2018LNO,71.21,-157.4,2015-09-08T20:00:00,28,0.0522833333333333,0.1393441666666666,3.058349215,0.049000002,12.92205526068843,NA,3.539993817333333,9.74969482421875,0.9196894317865372,0.0010524527460802,336.0992965698242,3.140782117843628,3.0248188376426697,1.2470951676368711,0.9759668558835984,0.2760282084345817,1.8189558943e-6,0.6506696343421936,0.1578917726874351,0.2341754287481308,0.1010690536350011,0.1032788529992103,2018.18475,0.209849535,0.365924935,7.34353495,0.7028471350000001,3.40165165,9.8866005e-4,28.51693,3.80326915,0.237641075,2.37944755e-4,0.83287114,0.111089418,0.34407589,6.9343175e-6,0.17322054,2150.72985,337.32506,0.001611968,8.874842405318748,1.204276397825,0.0015361920668487,298.824031829875,17.832522630699998,0.0018302709941049,5.98667192459,1.64375437796125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63856509090909,17.041666666666668,13.126784,15.4,2.7506537409090908,2.6800665249999995,31.689692318181816,31.58923675,1.3252400018181818,1.208770242631579,25.46932363636364,25.46430483333333,2.7308014,2.66998555,31.72025,31.564239,0.9777,0.90340195,-7.26986025,NA,100.639338,NA,25.513788,25.4447085,2.5091373,0.27897115,1.0306869,0.5738771250000001,14.1820965,4.834920350000001,0.5775499939918518,25.53615093231201,31.660040855407715,3.886769413948059,1.1294177174568176,19.357367515563965,8.017149209976196,0.2316984850913286,97.32627487182616,2.7396492958068848
DRR090498,Shiozaki_2018LNO,72.23,-155.23,2015-09-14T20:00:00,0,0.1033,0.0964316666666666,0.2117768125,0.10700001,8.571641484921635,NA,1.2316605356666668,11.58655285835266,1.0338573828339577,0.0010192346817348,374.5465927124024,5.092471480369568,2.850941359996796,1.346308171749115,0.6056148707866669,0.2786087021231651,1.8712386617991686e-7,0.7835600152611732,0.1968151815235614,0.1926953420042991,0.0944907483644783,0.0787459162529558,2025.130325,0.1922242925,0.2596224025,7.3280638,0.6975486375,2.4840861,9.695584524999e-4,26.868006,3.5832517,0.223900045,2.246893849999e-4,0.315330275,0.0420569815,0.1187428665,2.63402715e-6,0.0626377865,2153.600575,345.7281275,0.0014417527249999,4.2164421193305,0.7799525093295,0.0012008298035653,355.19484519975,8.770261451607501,0.0298841720796187,7.324119150638126,1.76533178985125,29.509897493116934,29.60028075681317,3.4997837354913788,3.5075584345045145,23.332123737446747,23.40300736678274,12.199395858565582,12.340614302494362,10.120083416939067,10.120083416939067,NA,13.93827028125,13.094074133333333,14.253357,13.229167,2.516119334375,2.4743657266666665,27.54446978125,26.946333066666668,2.71908374375,2.5467532546666667,21.98562453125,21.534127466666668,2.515220925,2.55895095,27.39876375,27.799457999999994,3.1227025,2.806648425,-2.099835865,5.80794495,100.7183845,98.5127125,21.817677375,22.1386445,0.1125529562499999,0.03834252364,0.4548145375,0.52500792625,4.5144968875,4.35288405,1.179151251912117,21.737839460372925,27.192455768585205,0.1462682373821735,0.4382356144487858,6.135135650634766,8.199382901191711,-0.0134953414089977,100.30157375335692,2.460034132003784
DRR090499,Shiozaki_2018LNO,72.28,-155.23,2015-09-18T20:00:00,0,0.0827916666666666,0.0964316666666666,0.2392343225,0.029000001,8.35412423132311,NA,0.710827214,11.132620215415956,1.0052668824791908,0.0010003916177083,370.3634376525879,4.7956702709198,2.9051356613636017,1.279572695493698,0.7193028293550014,0.267722001299262,2.4697474287904697e-8,0.704524964094162,0.1895283423364162,0.191148454323411,0.1034822184592485,0.0908874822780489,2032.1922,0.1793934325,0.1908888725,7.528803075,0.708989785,2.02854555,9.379429275e-4,24.8612055,3.315586075,0.2071767125,2.0837196e-4,0.20923451,0.0279059944999999,0.0741312915,1.77576025e-6,0.0489354,2156.75735,353.7876125,0.0013570434,4.080379314720499,0.734307892620125,0.0012778450036412,365.57279586775,7.843194156881249,0.0482853373978312,12.38246661424375,2.60659576952375,29.509897493116934,29.60028075681317,3.4997837354913788,3.5075584345045145,23.332123737446747,23.40300736678274,12.199395858565582,12.340614302494362,10.120083416939067,10.120083416939067,NA,13.93827028125,13.094074133333333,14.253357,13.229167,2.516119334375,2.4743657266666665,27.54446978125,26.946333066666668,2.71908374375,2.5467532546666667,21.98562453125,21.534127466666668,2.515220925,2.55895095,27.39876375,27.799458,3.1227025,2.806648425,-2.099835865,5.80794495,100.7183845,98.5127125,21.817677375,22.1386445,0.1125529562499999,0.03834252364,0.4548145375,0.52500792625,4.5144968875,4.35288405,1.179151251912117,21.737839460372925,27.192455768585205,0.1462682373821735,0.4382356144487858,6.135135650634766,8.199382901191711,-0.0134953414089977,100.30157375335692,2.460034132003784
DRR090500,Shiozaki_2018LNO,72.17,-155.59,2015-09-20T20:00:00,0,0.0676666666666666,0.1099375,0.2976925275,0.029000001,8.10882013170051,NA,-0.1050061011666667,12.231109857559204,1.0657788813114166,0.001027356571285,377.4420166015625,5.679395318031311,2.657085418701172,1.362286612391472,0.3869847184978425,0.2760655544698238,2.873666646863171e-7,0.8770036622881889,0.2079559545964002,0.1459769122302532,0.0701140728779137,0.0612349880393594,2024.2438,0.193079275,0.2681540675,7.306713050000001,0.696209845,2.561808575,9.6738934e-4,27.16469,3.62282055,0.2263724175,2.27116685e-4,0.33552344,0.0447502445,0.128366314,2.79663115e-6,0.06507125,2153.2171,344.7363425,0.001456741675,4.90663928538425,0.816704805939375,0.0012537051297843,354.732576370125,9.37013679742,0.0423639570362875,10.854816645385624,2.2428817301993758,29.26828034661513,29.35701991203996,2.9842830484340475,2.9841118887409395,23.184234958224824,23.25453302376115,11.411228790309572,11.547735749574429,10.39219783249475,10.59013834118859,NA,14.0160871875,13.534074133333332,14.253357,13.229167,2.5175145656249995,2.4887366566666667,27.5977391875,27.27237333333333,2.6607093718750003,2.4305477013333334,22.03048409375,21.76707053333333,2.4918817333333334,2.5121084833333334,27.32728683333333,27.655004,2.8580216666666662,2.42967585,-3.7083676266666665,-0.9506806666666666,101.1740435,100.26989166666668,21.8018465,22.070897666666667,0.0954348816666666,0.1262395925,0.4776518883333333,0.5012954316666667,4.716776016666667,3.528127716666667,1.035706679026286,21.79196325937907,27.198269526163735,0.1354155279695987,0.4618373016516368,6.723058621088664,8.234933058420816,-0.0501757605622212,100.7139066060384,2.4354586601257324
DRR090501,Shiozaki_2018LNO,72.17,-155.59,2015-09-20T20:00:00,12,0.0676666666666666,0.1099375,0.2976925275,0.029000001,8.10882013170051,NA,-0.1050061011666666,12.20594573020935,1.0645735636353493,0.0010241361742373,374.065315246582,5.707868993282318,2.6969866156578064,1.2767520546913147,0.4045760878361761,0.2730328924953937,2.873666646863171e-7,0.8075867742300034,0.1986424028873443,0.1469470262527465,0.0660468977876007,0.0575277076568454,2023.852175,0.195073935,0.27459156,7.3053899,0.6964221599999999,2.6052065250000003,9.696969999999e-4,27.26136675,3.635715975,0.227178055,2.27888645e-4,0.3861584975,0.0515034475,0.1483889475,3.2182295749e-6,0.0775516369999999,2153.04215,344.32382,0.0014718738,5.196083056926,0.8456370890135501,0.001212749915431,352.96403961175,9.697907257081,0.016808837372817,8.560960793494498,2.159866964816,29.26828034661513,29.35701991203996,2.9842830484340475,2.9841118887409395,23.184234958224824,23.25453302376115,11.411228790309572,11.547735749574429,10.39219783249475,10.59013834118859,NA,14.0160871875,13.534074133333332,14.253357,13.229167,2.57406204375,2.56749755,28.262853406249995,28.110016366666667,2.59294625,2.5052544183333336,22.5918544375,22.4705481,2.5213041,2.6040497000000005,28.0375165,28.6120585,2.426755,2.6792616166666665,-7.959191616666666,-7.4731608,104.36710183333334,102.044065,22.447495333333336,22.849609,0.2206415316666666,0.27537654,0.58782061,0.59149646,5.334456800000001,4.07705455,1.109903335571289,22.980470021565758,28.724605242411297,0.4070183684428533,0.6065036058425903,7.396871407826741,8.583350817362467,-0.2882575318217277,103.5393892923991,2.529221494992574
DRR090502,Shiozaki_2018LNO,72.17,-155.59,2015-09-20T20:00:00,28,0.0676666666666666,0.1099375,0.2976925275,0.029000001,8.10882013170051,NA,-0.1050061011666666,12.413119792938232,1.078774377703667,0.0010229777835775,367.36689376831055,6.03470116853714,2.7602247893810272,0.9414756074547768,0.3881342425011098,0.2182283997535705,2.873666646863171e-7,0.5738214515149593,0.1505624605342745,0.1226674253121018,0.0508032441139221,0.0436197724193334,2024.542025,0.2059835199999999,0.3262804375,7.5880661,0.7176307375,3.0104152500000003,9.789545125e-4,26.26364825,3.5026748000000003,0.21886374,2.191903725e-4,0.4426449675,0.059037345,0.1692209725,3.67018385e-6,0.0894165875,2152.845975,345.3077075,0.001559893425,5.952614635230001,0.9234435930853748,0.001043114149069,351.859218597375,11.04812180997375,0.001207750356115,4.05648958682875,1.1468474268925,29.26828034661513,29.35701991203996,2.9842830484340475,2.9841118887409395,23.184234958224824,23.25453302376115,11.411228790309572,11.547735749574429,10.39219783249475,10.59013834118859,NA,14.0160871875,13.534074133333332,14.253357,13.229167,2.6786858499999995,2.66894334,30.32276165625,30.242823266666665,1.7232831281249998,1.6561455484000005,24.34623271875,24.302959,2.6134708333333334,2.72384755,30.29426983333333,30.63432333333333,0.8787633433333332,2.503209616666666,-7.973752333333333,-9.3341883875,104.57273933333332,102.763325,24.385663666666662,24.5697965,1.3115844333333333,0.6639341488333333,0.8503128649999999,0.8305530283333334,9.669007583333334,6.463140283333334,0.4242833418150742,24.83646774291992,30.77160167694092,2.59901640812556,0.9297086695830028,14.527602672576904,8.399415334065756,-0.1402224698103964,101.7808952331543,2.663415908813477
DRR090503,Shiozaki_2018LNO,72.17,-155.59,2015-09-20T20:00:00,45,0.0676666666666666,0.1099375,0.2976925275,0.029000001,8.10882013170051,NA,-0.1050061011666666,13.801137685775757,1.1589760780334473,0.0010510364372748,359.6993865966797,7.73793089389801,2.8453297913074493,0.3045437503606081,0.1516899224370718,0.0770372808910906,2.873666646863171e-7,0.1908193882554769,0.0433289248030632,0.0485963739920407,0.0123547300463542,0.0094438519445247,2041.45875,0.01775719725,0.34705382,10.310376000000002,0.8777686325,5.300779825,0.001045437875,16.58590075,2.2121458,0.138215835,1.3800268e-4,0.9067629175,0.1209329725,0.379438885,7.5574804e-6,0.17061056775,2155.160575,353.88032,0.00177488315,7.12118268013,1.007854402064375,9.972181433103e-4,345.69032287575,13.04030525684875,1.157832730313e-4,2.1728140115725,0.6240606922658749,29.26828034661513,29.35701991203996,2.9842830484340475,2.9841118887409395,23.184234958224824,23.25453302376115,11.411228790309572,11.547735749574429,10.39219783249475,10.59013834118859,NA,14.0160871875,13.534074133333332,14.253357,13.229167,2.6844120083333336,2.6657323177777776,31.307931687500002,31.112226777777774,0.7058291639583333,0.833762161511111,25.307734875,25.150385311111112,2.635735711111112,2.718804533333333,31.21242311111111,31.43333577777778,0.1863299975555555,1.6055275633333337,10.433708566666668,8.9196161,96.73278444444443,97.671634,25.25496,25.372824,3.862977233333333,3.627794244444445,1.1274959444444446,1.1839260777777778,13.97150277777778,13.581757555555557,-0.1948400073581271,25.691767586602104,31.68649737040202,6.572444174024794,1.3448896275626288,19.72987683614095,7.860045380062527,0.5667017565833198,93.34838782416448,2.664867030249701
DRR090504,Shiozaki_2018LNO,71.5,-153.5,2015-09-22T20:00:00,0,0.0057083333333333,0.1306775,0.6904430699999999,0.038000003,8.754485482186107,NA,-0.2500060979166666,12.30596160888672,1.046253889799118,0.0010204107384197,385.1323699951172,5.439146876335144,2.3405160307884216,1.7482971251010897,0.0566745384130626,0.3549324050545692,1.6944709386e-6,1.307442843914032,0.2847398370504379,0.1171907782554626,0.0220260967034846,0.0168975017732009,2022.4072,0.207195915,0.270915055,7.170412799999999,0.6884375475,2.5090743250000003,0.0010108068,27.76827075,3.703351675,0.23140225,2.32093065e-4,0.59756694,0.07970195875,0.2281151799999999,5.0295461e-6,0.139170482,2152.537075,342.612055,0.00144620155,7.004486533903387,0.972667187452516,0.0022764547705477,362.3543937437742,13.355923006609835,0.0856488414349112,19.128480157543542,4.299590479942581,29.28924503832821,29.344998203370167,3.675654355143551,3.699332010421401,23.125048984003342,23.16756311508647,12.93675449775862,13.80534713210024,10.478898253750788,10.60259562632039,NA,13.00854184375,14,12.541445,14.2,2.6129390968750004,2.5465800125,28.1020845,28.2985975,3.4286125000000003,3.0131424666666664,22.352495687500003,22.603788750000003,2.4891971500000003,2.602244183333333,27.017174666666666,27.74114725,3.3091600000000003,3.360729858333334,-0.4413373216666668,5.1280455125,99.8240965,98.76463825,21.51414033333333,22.05155858333333,0.122472683,0.102546833714,0.4300207766666666,0.469031416,4.01298675,4.89064997,1.10046582420667,21.43459924062093,26.82669878005981,0.1850828801592191,0.4027610297004382,5.243098179499309,8.211162408192953,0.05225551869565,99.53748321533205,2.4343612988789878
DRR090505,Shiozaki_2018LNO,71.5,-153.5,2015-09-22T20:00:00,20,0.0057083333333333,0.1306775,0.6904430699999999,0.038000003,8.754485482186107,NA,-0.2500060979166666,12.967171907424929,1.092590048909187,0.0010280268907081,380.7844581604004,6.186900436878204,2.355193644762039,1.2342858910560608,0.0390532614546828,0.2749226614832878,1.6944709386e-6,0.9193089157342912,0.2052456773817539,0.0836770785972476,0.014865982462652,0.0111881949123926,2022.7074125,0.2071287574999999,0.2926545512499999,7.278860437500001,0.6963986275,2.6562169625000003,0.0010131745,27.40737275,3.655213575,0.2283947725,2.2894152e-4,0.6748177387500001,0.090005031875,0.2570034887499999,5.6688358e-6,0.16628498875,2152.5031125,342.90184,0.0014849082375,7.387870868047001,1.0009971380233669,0.001718560400575,339.4272776285333,12.400578896203331,0.0036480824463073,8.629585313798666,2.3613219181696663,29.28924503832821,29.344998203370167,3.675654355143551,3.699332010421401,23.125048984003342,23.16756311508647,12.93675449775862,13.80534713210024,10.478898253750788,10.60259562632039,NA,13.00854184375,14,12.541445,14.2,2.7306792866666663,2.717695766666667,29.942797333333328,29.680340416666667,3.0003731111111107,3.9018212,23.913624444444444,23.736706166666664,2.5309573875,2.68810070625,28.6909219375,29.518374375,1.79398,2.576726984375,-7.93086075625,-17.152945412307695,105.9433639375,104.88319923076922,23.0139298125,23.5939841875,0.2835822435625,0.4002328038461539,0.6330916368749999,0.6816329746153846,5.513723718749999,7.103315869230769,0.9996212385594844,23.80534100532532,29.664605736732483,0.8009306453168392,0.6728993244469166,8.063334912061691,8.614998579025269,-0.4766882862895727,105.81965351104736,2.5935905128717422
DRR090506,Shiozaki_2018LNO,71.5,-153.5,2015-09-22T20:00:00,40,0.0057083333333333,0.1306775,0.6904430699999999,0.038000003,8.754485482186107,NA,-0.2500060979166666,14.167673110961914,1.1718268394470217,0.0010479322435068,367.7199009486607,7.605161190032959,2.396005426134382,0.37129436646189,0.0175768554742847,0.0951648599335125,1.6944709386e-6,0.2864094546863011,0.0534040991749082,0.0244810311123728,0.004090961559476,0.0029087799859033,2037.3094125,0.0370228603749999,0.39228733625,9.47517175,0.830236765,4.450866375,0.0010354471375,18.957739625,2.528396075,0.157981165,1.576901275e-4,1.1083071775,0.147815529375,0.4368627912499999,9.213821475e-6,0.2624276625,2154.8410625,352.62597375,0.00167931055,8.291862567266667,1.0669897,0.0014064823432516,337.54497782383334,14.13460063935,7.4645496473e-5,1.98628630241,0.5782269984483334,29.28924503832821,29.344998203370167,3.675654355143551,3.699332010421401,23.125048984003342,23.16756311508647,12.93675449775862,13.80534713210024,10.478898253750788,10.60259562632039,NA,13.00854184375,14,12.541445,14.2,2.752248911111111,2.78573834,31.19074730555556,31.135146899999995,1.7133291694444444,2.907058732142857,25.120747833333333,25.0529177,2.5979251333333333,2.7248203666666675,30.457832066666665,30.977523200000004,0.459627996,1.1401772246666666,-4.371724253333334,-0.3923913333333348,101.63753500000004,100.27680283333332,24.615811266666665,24.9673664,1.9594512313333332,2.38765781,0.914785752,1.04680408,9.5532308,11.500594625,0.1278500036646922,25.25596237182617,31.21938794453939,4.003986191749573,1.075358776251475,14.00661398569743,8.231311639149984,0.0543429846564928,99.433929443359375,2.650418345133464
