asvLen	totReads	numSamps
ASV.1	325	239967	8
ASV.2	325	27862	8
ASV.3	328	7086	6
ASV.4	328	5294	7
ASV.5	328	3457	2
ASV.6	328	3034	4
ASV.11	328	1618	5
ASV.16	282	1014	5
ASV.17	322	927	7
ASV.18	262	911	4
ASV.20	322	793	6
ASV.22	328	740	2
ASV.23	325	684	3
ASV.25	282	605	4
ASV.27	328	540	1
ASV.29	262	490	4
ASV.32	340	382	4
ASV.33	328	377	3
ASV.35	325	295	6
ASV.37	325	282	1
ASV.38	262	250	4
ASV.39	196	247	4
ASV.44	282	195	3
ASV.45	248	190	3
ASV.48	262	160	3
ASV.49	282	147	3
ASV.51	255	146	3
ASV.54	328	137	3
ASV.56	328	127	2
ASV.59	262	112	3
ASV.60	238	109	1
ASV.61	282	107	3
ASV.65	328	101	1
ASV.66	328	99	1
ASV.68	262	93	4
ASV.73	223	82	4
ASV.74	321	81	1
ASV.75	316	80	3
ASV.76	328	75	1
ASV.77	214	74	4
ASV.78	215	72	3
ASV.79	316	71	3
ASV.80	328	64	1
ASV.81	316	64	1
ASV.82	335	62	2
ASV.84	211	61	1
ASV.85	251	61	2
ASV.88	255	60	1
ASV.89	255	60	3
ASV.90	196	60	3
ASV.91	201	58	2
ASV.94	316	57	1
ASV.95	322	54	2
ASV.100	273	48	1
ASV.101	322	48	1
ASV.102	328	48	1
ASV.108	225	44	2
ASV.109	269	44	3
ASV.111	335	42	1
ASV.114	325	39	1
ASV.115	310	39	2
ASV.116	282	38	1
ASV.119	340	38	1
ASV.122	296	37	1
ASV.123	335	36	2
ASV.124	270	35	3
ASV.125	322	34	1
ASV.126	348	34	2
ASV.127	328	34	2
ASV.128	296	33	1
ASV.129	322	33	5
ASV.130	199	33	1
ASV.131	288	32	1
ASV.132	322	32	1
ASV.133	255	32	1
ASV.134	327	31	1
ASV.136	322	31	1
ASV.137	325	31	1
ASV.139	304	29	1
ASV.140	196	29	1
ASV.141	201	29	1
ASV.142	262	29	3
ASV.143	252	28	2
ASV.144	202	28	4
ASV.145	332	28	1
ASV.146	275	27	1
ASV.147	289	27	3
ASV.149	328	27	1
ASV.150	330	26	1
ASV.151	230	26	4
ASV.152	255	25	1
ASV.154	222	24	1
ASV.155	314	24	1
ASV.156	316	24	1
ASV.158	273	23	2
ASV.159	328	23	1
ASV.160	223	22	2
ASV.161	269	22	2
ASV.162	316	21	1
ASV.163	322	21	1
ASV.164	296	21	1
ASV.165	314	21	1
ASV.167	285	20	1
ASV.168	266	20	1
ASV.169	296	20	1
ASV.170	198	20	2
ASV.171	322	20	1
ASV.174	222	20	3
ASV.175	226	20	1
ASV.179	292	18	1
ASV.180	195	18	2
ASV.181	244	18	2
ASV.182	282	18	2
ASV.184	273	17	1
ASV.185	254	17	2
ASV.186	296	17	1
ASV.187	322	17	1
ASV.188	219	16	1
ASV.190	314	16	1
ASV.191	254	16	2
ASV.192	258	16	1
ASV.193	199	16	1
ASV.194	262	16	1
ASV.195	218	15	1
ASV.196	223	15	1
ASV.197	204	14	1
ASV.198	304	14	1
